mobleyID,sasa,ele,born,pol,wgt,logP,psa,num_atoms,n_acceptors,n_donors,volume,nrotb,rand1,rand2,rand3,rand4,rand5,dG_exp
mobley_2294995,242.96714922620896,-1.7572962042340028,-8.531373876465155,-10.288670080699157,74.07900000000001,0.17930000000000001,26.3,5,2,0,84.26400000000002,2,0.32115866444751273,0.33827001308757176,0.46849878241137277,0.8577526749654194,0.6433201177639131,-2.56
mobley_7688753,291.46950478871327,-2.4110699762484096,-13.540814054378817,-15.951884030627227,122.12299999999996,1.2046999999999997,37.3,9,2,1,131.10400000000004,1,0.7096881849493059,0.8799781013988944,0.8267658130469178,0.6922839797949517,0.09897989397449569,-9.52
mobley_6917738,251.39411419930784,-2.84379138378782,-6.52349251840594,-9.36728390219376,75.111,-0.4084999999999998,35.25,5,2,1,88.58400000000002,2,0.8333594864150021,0.0245983076406302,0.48139361264284564,0.4797766533319563,0.998376742119629,-6.55
mobley_5052949,359.19532966637473,-0.20208454479057048,-2.1981917945496967,-2.4002763393402673,118.24499999999999,2.539600000000001,0.0,7,1,0,139.05600000000004,4,0.43985006798044746,0.25939219009917835,0.6221933102002457,0.6143551575140378,0.4573870683766257,-1.28
mobley_2481002,257.4743637120585,-0.21225310172292713,-2.7707237789617087,-2.9829768806846357,164.37500000000003,1.6117,49.36,7,3,0,123.57600000000004,0,0.40257798172070525,0.3048102985748391,0.8056484846894967,0.046871605848959774,0.6900177531670012,-1.45
mobley_7608462,274.3602907111404,-0.2856270519142564,-3.4473247170427186,-3.732951768956975,112.55899999999998,2.34,0.0,7,0,0,133.20800000000003,0,0.3231761143536792,0.2585930884588037,0.688899658491217,0.923495911387076,0.28508361492463474,-1.12
mobley_6733657,446.17439586209446,-0.2014989055421702,-2.889911042030405,-3.091409947572575,409.7819999999999,5.6828,0.0,18,0,0,308.5920000000001,0,0.35047411185481536,0.0634086842385454,0.8238580830980794,0.8882559468479371,0.421846172774459,-3.44
mobley_8983100,180.59972419536197,-0.042289895053504035,-2.0490109276323327,-2.0913008226858367,94.939,1.0110999999999999,0.0,2,0,0,58.80000000000001,0,0.8533650733332052,0.6061865702378526,0.4452856370530347,0.446789848561851,0.2130802139722282,-0.82
mobley_9883303,334.815026782439,-0.1281108359515396,0.05208941296650195,-0.07602142298503765,100.205,2.832600000000001,0.0,7,0,0,131.68000000000004,3,0.9206977475607143,0.9986620961146145,0.1425587568203991,0.05932436430811383,0.5881090323055119,2.71
mobley_4893032,293.06612483206834,-0.3755247837538877,-6.226937949948146,-6.602462733702034,83.134,1.70018,23.79,6,1,0,108.72800000000002,2,0.6221631868916561,0.8346897393356385,0.43408373905340136,0.5742562813673654,0.05006560671255922,-3.52
mobley_6190089,270.0220623868205,-0.0604118142907753,-5.223926391253012,-5.284338205543787,167.85,2.5938000000000008,0.0,6,0,0,128.95200000000003,1,0.006714037015489893,0.4558155829067495,0.4961286417778714,0.7658602935143553,0.00040989752252706957,-2.37
mobley_1803862,280.7400891502848,-0.09527646932567538,0.018154979981368863,-0.07712148934430652,72.151,2.0524,0.0,5,0,0,98.34400000000002,1,0.06708390269341147,0.4679059859877349,0.5003868790120356,0.6373495983305453,0.6716351827057003,2.38
mobley_9434451,249.43338410573273,-0.1112030322736411,-1.0439270589183574,-1.1551300911919984,122.993,1.7897,0.0,4,0,0,91.41600000000003,0,0.14371586824519966,0.9171970780794804,0.22305476231283494,0.12635945697616358,0.543555999136735,-0.48
mobley_4305650,226.84567583846209,-0.33767622727156643,-6.444100583355879,-6.781776810627445,55.07999999999999,0.91998,23.79,4,1,0,75.17600000000002,0,0.6356711068263056,0.3378592364467966,0.6653746032350923,0.7662057110389852,0.3386072769072995,-3.84
mobley_3378420,428.98773442605733,-1.3370964068592008,-5.190208437574116,-6.527304844433317,144.258,2.7293000000000016,20.23,10,1,1,175.05600000000004,7,0.47718429897113845,0.4843601445752951,0.4792184714332829,0.3989642062588292,0.8041045442883544,-3.88
mobley_5286200,299.72274566889234,-0.1423442145524389,-2.4087219588145463,-2.5510661733669853,127.014,2.2442,0.0,6,0,0,122.51200000000003,3,0.5378079717703264,0.24869700242793347,0.43713990594284546,0.028836771063167177,0.9815442819924505,-2.32
mobley_4371692,409.7700028998969,-6.688017444088217,-21.84336742492391,-28.531384869012125,239.22999999999996,1.7497999999999998,80.39,18,4,2,237.43200000000004,0,0.10069378674520346,0.6861562817773722,0.2908417881964296,0.7158945069744833,0.7170807544446629,-9.53
mobley_9794857,283.0231079208278,-0.43763253496737076,-3.1770060941069103,-3.614638629074281,88.14999999999999,1.4313,9.23,6,1,0,108.35200000000003,0,0.4918502179854515,0.7747138904601809,0.7531235239780474,0.654017459249793,0.921488931546211,-2.21
mobley_8764620,277.2175584133252,-2.1090834098517393,-11.878072080229972,-13.987155490081712,104.11199999999998,0.9532799999999999,36.68,8,2,0,121.84800000000003,0,0.19230236320070238,0.7954395654064296,0.9188999151817749,0.3032773333472767,0.054008486909617015,-6.75
mobley_3686115,361.2626196726942,-0.9790443935348275,-6.1873953313611905,-7.166439724896018,118.176,1.4054,18.46,8,2,0,136.85600000000002,4,0.9953907065513053,0.9266392383335796,0.6740977352375073,0.2847021181595958,0.07282417012236786,-3.28
mobley_7608435,437.82402498208603,-1.9731623834371892,-7.104408134191638,-9.077570517628827,158.24099999999999,2.5199000000000007,26.3,11,2,0,185.18400000000005,6,0.8863393681248586,0.20933287697827985,0.32221150972947754,0.8205920498182072,0.22496495242110104,-2.04
mobley_63712,299.61985267931726,-0.9370817437145338,-3.8264206897207975,-4.763502433435331,99.177,1.1021,3.24,7,1,0,117.95200000000003,0,0.872769883671743,0.7752871061210056,0.3974483156389864,0.6500375898501028,0.5509542883874917,-3.88
mobley_3187514,294.38491720920695,-2.6919828483857042,-7.69888818388805,-10.390871032273754,107.156,1.57722,26.02,8,1,1,127.08800000000004,0,0.7264803245735059,0.584210739277238,0.16855487191449525,0.7493469283105497,0.7545660417804261,-5.53
mobley_9534740,333.56855706558895,-6.733356469152846,-21.02386802675868,-27.757224495911526,180.156,-3.2213999999999987,110.38000000000001,12,6,5,158.84000000000003,1,0.5325357903797316,0.07093504290726549,0.8327530495654986,0.459759723036265,0.35818791808015593,-25.47
mobley_2008055,194.4478063889073,-0.04986774349120526,-0.025879062775969075,-0.07574680626717434,30.07,1.0262,0.0,2,0,0,48.40800000000001,0,0.8095543398130773,0.043212876862343985,0.9429567109361948,0.13585861802914967,0.19634307611453838,1.83
mobley_9246215,269.45765795592416,-0.4253977219620047,-1.2614473294919692,-1.686845051453974,68.119,1.7485,0.0,5,0,0,94.87200000000003,2,0.08620685131175443,0.6411434560062494,0.2672289380431636,0.7778573696102707,0.8180080358847344,0.93
mobley_6081058,381.00348998756454,-1.4499221212181639,-7.5229923448395954,-8.972914466057759,126.19899999999997,2.3218000000000005,17.07,9,1,0,154.76000000000005,5,0.3608616619383198,0.8988444722239178,0.7481053147209815,0.7543348898628691,0.562901962184539,-3.43
mobley_1189457,312.2213365275806,-0.30256005574648837,-4.95863708785568,-5.261197143602168,124.20799999999996,2.4085,0.0,8,1,0,137.44800000000004,1,0.8978884507944808,0.5167199167636897,0.6332854162220474,0.22564344623903676,0.1972036375117754,-2.73
mobley_172879,380.1961570445143,-0.6652744153910995,-8.459938465990893,-9.125212881381993,184.194,3.584600000000002,18.46,14,2,0,191.50400000000005,0,0.22653955123350655,0.931491712263264,0.8484528936150034,0.2718025273168573,0.02964705490639552,-3.15
mobley_9838013,285.58680056012884,-1.3121797644885345,-4.3655153218733105,-5.677695086361845,88.14999999999998,1.1673,20.23,6,1,1,107.20800000000003,1,0.011441098823830265,0.494098681340454,0.3658599486043429,0.1303320073903662,0.23801026024379002,-4.43
mobley_2751110,295.8662911314269,-1.8406321518455249,-11.231596814488352,-13.072228966333878,139.10999999999999,1.1941999999999997,69.59,10,4,1,139.14400000000003,1,0.6949139682530278,0.6705802640521838,0.4265705177743687,0.24152059855212915,0.9657931398579578,-10.64
mobley_6973347,283.9098387984474,-1.9369330362875126,-7.800591463641278,-9.73752449992879,88.106,0.5694,26.3,6,2,0,101.06400000000002,1,0.6465865793175134,0.5321712977993738,0.8100859606237384,0.6376005044144641,0.7056599708114806,-2.94
mobley_3264884,332.72159219747795,-2.808656809005313,-10.192803745085866,-13.00146055409118,143.18899999999994,2.4219999999999997,26.02,11,1,1,160.92000000000004,0,0.7688561049653168,0.26192090884803887,0.006849451492114578,0.4965908221188339,0.739647285887814,-7.47
mobley_7295828,294.71176055956596,-0.5239164029860658,-5.917736393342189,-6.441652796328254,108.13999999999997,1.6952,9.23,8,1,0,125.80800000000004,1,0.6146111370387741,0.16515748090235483,0.12177884689168694,0.9378087345930322,0.5120755854729426,-2.45
mobley_7573149,317.2852274694568,-1.9786979441896075,-7.495128904690187,-9.473826848879794,102.13299999999998,0.9595,26.3,7,2,0,118.59200000000003,2,0.6193912815997674,0.4855998213722119,0.029626372821557445,0.10555114758690642,0.3836782868376646,-2.79
mobley_632905,356.23474700720084,-1.9362311186059444,-11.422227783469369,-13.358458902075313,150.17699999999996,1.8978,26.3,11,2,0,166.68000000000004,2,0.46034915385407627,0.6256378681353529,0.16165486833974607,0.201306454368834,0.38411254771741976,-4.4
mobley_7009711,326.92184846810585,-1.3000235192323912,-7.9060376306825795,-9.206061149914971,122.16699999999997,2.0090399999999997,20.23,9,1,1,140.19200000000004,0,0.7878386007171434,0.0247991088161732,0.10615129528367451,0.3952855856381011,0.07176986114754402,-6.27
mobley_8809274,307.1943648727329,-1.5633135210079816,-5.936843109309564,-7.500156630317545,146.111,2.705400000000001,0.0,10,0,0,142.46400000000003,0,0.10550241804187577,0.48321988083961287,0.1895451966713192,0.14719883818019264,0.10798080804678478,-0.25
mobley_2725802,311.277991060222,-2.293579995774923,-9.792125050865534,-12.085705046640458,113.16000000000001,0.6287,20.310000000000002,8,1,0,127.53600000000003,0,0.7710458038450165,0.9162210826865607,0.18935188989014717,0.2923378632003134,0.6997030876588686,-9.8
mobley_4780078,324.4665592644214,-1.1903964977045234,-7.69873768487086,-8.889134182575383,122.16699999999999,2.00904,20.23,9,1,1,139.85600000000002,0,0.8012363744488454,0.07938602888948676,0.04889898650919178,0.46147585555951154,0.4664025265290245,-6.01
mobley_8048190,205.63510177047436,-3.405262960858212,-12.433843836133857,-15.83910679699207,59.068,-0.5084,43.09,4,1,1,69.11200000000002,0,0.9679174031935236,0.42514363751287587,0.18503399592272696,0.18474405460989507,0.7808499209696466,-9.71
mobley_8118832,221.37861007855795,-1.3940182271670416,-6.496616114487757,-7.890634341654799,58.08,0.1647,20.23,4,1,1,72.08000000000001,1,0.23321227185391935,0.9878554510312405,0.6829742655265464,0.5165883796002256,0.3508972800254625,-5.03
mobley_4850657,235.91397726526068,-4.9149820316780595,-25.94915956868578,-30.864141600363837,114.55300000000001,0.18480000000000008,34.14,5,2,0,94.18400000000003,0,0.14947967848728527,0.9460023380799113,0.10871069607251949,0.8702397104227632,0.948002427056529,-4.87
mobley_6911232,240.7280141735501,-0.33242327731370463,-3.483260081797197,-3.815683359110902,60.096000000000004,0.6527000000000001,9.23,4,1,0,75.41600000000001,1,0.23439788900614922,0.44065867451844687,0.18247593677624074,0.6626083490093683,0.9472323844343381,-2.1
mobley_6854178,269.96820593457835,-1.8191211884596303,-7.819044885283056,-9.638166073742687,88.106,0.5678,26.3,6,2,0,100.78400000000002,2,0.37451951195594424,0.7000532681457268,0.8871339482765924,0.4755021549678793,0.12359627972099707,-2.02
mobley_2837389,221.4155153541679,-0.49308499553330587,-7.187018027987909,-7.680103023521215,67.091,1.0147,15.79,5,0,1,80.29600000000002,0,0.5604910462874443,0.3227484353430048,0.7450373997688099,0.24722865229731505,0.6986517379199458,-4.78
mobley_5471704,371.15455475994,-2.012153920635689,-7.077989969313354,-9.090143889949044,130.18699999999998,1.5956000000000001,26.3,9,2,0,151.57600000000002,3,0.41605613429931454,0.18009919284736864,0.6585795256013696,0.9100006183339772,0.1687836432823866,-2.21
mobley_8966374,268.655294568634,-1.9442922322712948,-12.788966036785313,-14.733258269056607,94.11699999999999,0.7850199999999998,25.78,7,2,0,124.90400000000002,0,0.41693283540060666,0.07178399829040405,0.17473747592337419,0.6551482244225323,0.7085667756243708,-5.51
mobley_1662128,247.25592646661624,-0.2437475360749391,-0.6143405129068238,-0.8580880489817628,56.108,1.5824,0.0,4,0,0,80.08000000000001,1,0.6713658661065969,0.9999131872894819,0.983281185555757,0.5586761758936938,0.44939723427618417,1.38
mobley_4630641,286.79976002338344,-0.5278175002986659,-7.42365899812748,-7.951476498426146,90.122,0.2792,18.46,6,2,0,102.75200000000002,3,0.7716294353906912,0.27474287299620637,0.4640719107602742,0.5689667751407709,0.6951204849012503,-4.84
mobley_1792062,243.988780151527,-0.08086092991332572,-2.808642147258106,-2.889503077171432,187.862,1.7762,0.0,4,0,0,101.67200000000003,1,0.16011340945063746,0.8906160838514279,0.2901817790480351,0.497992172682056,0.9822610113672671,-2.33
mobley_2143011,276.1638916283029,-0.26067531950394096,-0.49223428412290504,-0.752909603626846,70.135,1.8284,0.0,5,0,0,96.40800000000003,1,0.18503435009012015,0.8249964578259419,0.04525142496671519,0.653535938544484,0.2948524850701255,1.83
mobley_8522124,368.70171076929665,-0.19952519272797709,-1.6897485516354238,-1.889273744363401,110.19999999999999,2.5900000000000007,0.0,8,0,0,145.99200000000005,4,0.3574068443257612,0.7833794517589181,0.16709463353167575,0.4815702587308591,0.3597827815310016,0.71
mobley_2492140,287.9671312455855,-0.11014445796067897,-4.458924049512271,-4.5690685074729505,202.29500000000002,3.1603000000000003,0.0,7,0,0,148.36800000000002,0,0.1664757157981197,0.7844104865279741,0.2090060992364442,0.7190937965552094,0.7757306460867899,-1.23
mobley_3169935,284.4936756883539,-2.8002702814485,-7.7459132302870675,-10.546183511735567,127.574,1.9222,26.02,8,1,1,130.37600000000003,0,0.022428101374455278,0.3153812275039466,0.7270306721469253,0.09256055583958034,0.6490085781314494,-4.91
mobley_1592519,413.922992165641,-2.029732497714304,-6.775681468152212,-8.805413965866515,144.21399999999997,2.1298000000000004,26.3,10,2,0,168.91200000000003,5,0.10851058521127077,0.7395525981278004,0.5522195969796929,0.08651535076727646,0.904293998024847,-2.23
mobley_9913368,222.90127846922604,-0.1222320564923352,-2.453437001741321,-2.575669058233656,96.944,1.9352,0.0,4,0,0,86.56000000000002,0,0.59095428240425,0.19121772274699023,0.45204273309272036,0.5773393715201147,0.3119028167438619,-0.78
mobley_2859600,302.16264929164873,-0.4063020736191029,-4.0521214117958,-4.458423485414903,104.15199999999997,2.3296,0.0,8,0,0,128.78400000000002,1,0.9454366373025591,0.26158873374172276,0.5036674518126546,0.16277704039677543,0.11405116360440548,-1.24
mobley_5759258,298.47231003614877,-1.2658326964207838,-5.244291818627364,-6.5101245150481475,88.14999999999999,1.1689,20.23,6,1,1,107.24800000000002,3,0.8165086602755769,0.6677371575424338,0.8938879276484919,0.16344194274065682,0.28893834760404036,-4.57
mobley_1674094,304.3661161283817,-0.1670712993433153,-1.7268150761195251,-1.8938863754628403,82.14599999999999,1.8098,0.0,6,0,0,111.78400000000002,2,0.8643912655933691,0.8497608194959881,0.5836835708280047,0.2068375204395223,0.9251258191253665,0.29
mobley_3034976,202.26199109095012,-2.6185383980550156,-13.667184027196924,-16.28572242525194,60.05200000000001,0.09089999999999993,37.3,4,1,1,65.15200000000002,0,0.52640658184491,0.39804612297401176,0.8698096725472574,0.6940676063169925,0.5345674317530333,-6.69
mobley_3761215,253.57869985753032,-0.2360274870820826,-2.515164326542897,-2.7511918136249798,133.405,2.376500000000001,0.0,5,0,0,108.10400000000003,0,0.6390719680892212,0.25814387687098894,0.3925916110890538,0.9808271020453727,0.3505192842338225,-0.19
mobley_4291494,266.09439263884343,-2.065440772764345,-9.35707665362276,-11.422517426387106,113.54699999999998,1.7349999999999999,12.89,7,1,0,115.19200000000002,0,0.5139539846974178,0.5035157769614031,0.9732790710880499,0.019366234996448295,0.44522651176933714,-4.39
mobley_9979854,253.28437843765892,-2.2903336409348087,-9.6576423626857,-11.947976003620507,114.066,0.9295,20.23,7,1,1,102.79200000000003,0,0.9713619571375074,0.02970351702863827,0.8831198307366064,0.05910899092173938,0.2893004596600671,-4.2
mobley_8899867,266.43039152797155,-1.275854246657815,-5.107314578062999,-6.383168824720814,86.134,0.9213,20.23,6,1,1,97.40800000000003,0,0.4212506176722218,0.42942128043431604,0.33373205849790155,0.3495989567451028,0.7525042375176968,-5.49
mobley_1107178,227.5529467822489,-0.0808919004152622,-3.7922945985669374,-3.8731864989821996,155.966,1.4413,0.0,3,0,0,79.24800000000002,0,0.564292176680299,0.658781652600459,0.5911283328963164,0.2547978918781283,0.7943616344464056,-0.74
mobley_8337722,383.7712159169689,-1.3649798342998818,-4.150435854321776,-5.515415688621657,156.26899999999998,2.4395000000000007,20.23,11,1,1,179.03200000000004,1,0.7434739254712414,0.5804268330897522,0.12394694127639172,0.6746691152021277,0.4445279839866336,-3.2
mobley_2484519,304.43515051146204,-0.2758565950004603,-4.2219322459443696,-4.49778884094483,126.58599999999998,2.4254000000000007,0.0,8,0,0,134.49600000000004,1,0.0555332607674891,0.3231827866319268,0.008568612080872562,0.6128772865385232,0.06964595884208713,-1.93
mobley_2523689,398.92486285266835,-5.222032276073142,-19.430754115463124,-24.652786391536267,221.647,1.4680999999999997,60.91,15,4,1,215.90400000000005,1,0.30150449146503044,0.05855199573290748,0.17529819793621648,0.06063030104395939,0.182899611626252,-16.43
mobley_2613240,338.3313048872213,-0.6012915907935684,-8.538963773581742,-9.14025536437531,138.16599999999997,1.7038,18.46,10,2,0,153.92800000000003,2,0.9334695553803142,0.12302732489329371,0.7669895044480576,0.9944193779758359,0.6611290797192824,-5.33
mobley_3006808,224.0081072812561,-2.171128958152294,-11.581268152687967,-13.75239711084026,100.039,0.5410000000000001,20.23,6,1,1,86.02400000000002,0,0.8427556120993649,0.3396013879487675,0.9945487298023493,0.7856900069547067,0.09581166077492898,-4.31
mobley_3144334,324.544088560123,-1.2321503203860238,-7.690710332078542,-8.922860652464566,122.16699999999999,2.0090399999999997,20.23,9,1,1,139.99200000000005,0,0.1543160869407728,0.8404113399831246,0.2890203879143305,0.44043265735192394,0.5862019505009146,-5.91
mobley_8614858,356.7293478617556,-0.13361698419482015,0.066388529280758,-0.06722845491406215,100.205,2.976700000000002,0.0,7,0,0,132.22400000000002,4,0.18266743303367783,0.9039027446953286,0.24204415239775068,0.07234798068432613,0.488200131682357,2.67
mobley_4683624,356.7518243928123,-1.3014500396976723,-7.93730040458588,-9.238750444283552,136.19399999999996,2.344700000000001,20.23,10,1,1,157.10400000000004,2,0.5023427994752724,0.8581328467968485,0.9739035471043076,0.6117421059670103,0.11254517719137114,-5.21
mobley_9015240,413.7070064529936,-0.178629313450883,-1.085259270289634,-1.263888583740517,193.128,3.741800000000003,0.0,9,0,0,175.76800000000003,6,0.24704271630987062,0.995329281337059,0.997015859720172,0.6265332516578076,0.49117547856470456,0.52
mobley_1728386,293.0530975549307,-3.5947506616803184,-14.619684533047565,-18.214435194727884,121.13899999999998,0.7855000000000001,43.09,9,1,1,134.87200000000004,1,0.32517128568664555,0.7712710907067107,0.6678739793977195,0.06581683635730218,0.6950912128131045,-11.0
mobley_4218209,306.79007198827264,-2.7710759893242853,-10.479305813888148,-13.250381803212434,123.15499999999999,1.2773999999999999,35.25,9,2,1,138.79200000000003,1,0.034921685997923335,0.5898959282869742,0.18007621121611905,0.7900585248026404,0.05876159105038359,-7.48
mobley_1770205,516.7742334896714,-4.911654105943698,-26.617151992004583,-31.52880609794828,317.332,1.9994999999999998,66.24000000000001,19,8,0,288.68800000000005,5,0.33676306568398884,0.4745450572713914,0.8667493523884973,0.32469538451233126,0.3200905329392518,-10.03
mobley_2864987,296.66159630448664,-1.2836338097014428,-4.732505882506159,-6.016139692207601,88.14999999999999,1.1673,20.23,6,1,1,107.35200000000003,2,0.32295020369516936,0.35096730595502856,0.2788799118404286,0.7444404324594471,0.5021526571071507,-4.39
mobley_3738859,317.1318106190296,-0.1283915158376383,-1.1823871072749426,-1.3107786231125809,151.047,2.5715000000000012,0.0,6,0,0,125.27200000000003,3,0.041065767155803456,0.1354127984754262,0.504350617562118,0.04983489587409706,0.7867275590189347,-0.1
mobley_2279874,294.2753109978548,-1.535410163096581,-9.146682525236939,-10.682092688333519,106.121,0.20920000000000005,27.69,7,3,0,113.20800000000003,3,0.2919195264530462,0.6352198367563282,0.8221623479737519,0.48067364100663823,0.25094295521650234,-4.42
mobley_4883284,265.3376400454434,-2.733860663112051,-8.257161192412124,-10.991021855524174,93.12899999999999,1.2687999999999997,26.02,7,1,1,110.79200000000003,0,0.19462540837506992,0.6566161291071032,0.5402640123879254,0.6939447858713308,0.9524249398846277,-5.49
mobley_8124669,497.92673882962447,-2.492776938894811,-12.88875764462939,-15.3815345835242,269.77199999999993,2.9871000000000016,29.54,18,2,0,281.5520000000001,6,0.6943172712788912,0.038311355599542574,0.7874744919639354,0.31008379323073687,0.9889128991953068,-8.21
mobley_9741965,364.2929669246519,-1.4907085999997371,-7.101856293384078,-8.592564893383814,180.11599999999999,0.22339999999999993,117.18,12,8,0,168.64000000000004,6,0.8261720811675812,0.0065373968364080826,0.1598252826754566,0.35859339914284594,0.9748916418078579,-4.29
mobley_3682850,286.76640210618507,-1.4168247488370143,-6.096807080745124,-7.513631829582138,98.145,1.5196,17.07,7,1,0,111.52000000000002,0,0.7200597099171889,0.38486651816739204,0.08671153793385178,0.7135077623092795,0.9486297045346068,-4.91
mobley_6006813,295.64360125992437,-0.3939336717512211,-3.6499354140523455,-4.043869085803567,103.12099999999998,1.0841,49.36,7,3,0,114.09600000000003,3,0.34422791915563467,0.566593810471474,0.20780469902170096,0.9774266175833508,0.04105227072893336,-3.09
mobley_7157427,376.1606862662601,-0.16891333867779657,-0.9101198120392627,-1.0790331507170592,134.65,3.1956000000000016,0.0,8,0,0,152.55200000000005,5,0.6672409057108539,0.8639469145241749,0.862374174879625,0.5747478403529702,0.4920650154756454,0.29
mobley_5690766,296.91294315962455,-0.44203465901188393,-1.050633838155151,-1.492668497167035,82.14599999999999,2.1386000000000003,0.0,6,0,0,111.67200000000003,3,0.3812662080264818,0.9078953503656934,0.2525481778298687,0.21758486110536412,0.07577485094761438,1.01
mobley_20524,262.15473313048807,-1.316955322109465,-8.671113767661675,-9.98806908977114,94.11299999999997,1.3921999999999997,20.23,7,1,1,106.90400000000002,0,0.9843072052606089,0.13751574042890624,0.7743240597553511,0.7542433604708099,0.788825121543315,-6.6
mobley_8578590,230.16639335521123,-0.587411979254703,-16.34978016994829,-16.937192149202993,78.13600000000001,-0.005299999999999971,17.07,4,1,0,81.38400000000001,0,0.7350541114225638,0.6260462952813503,0.4866748222965964,0.7878456551598255,0.8449421292102461,-9.280000000000001
mobley_4620651,290.7715329203704,-2.068782603830009,-7.342528688254779,-9.411311292084788,100.117,0.5693999999999999,26.3,7,2,0,113.20000000000003,1,0.7202775403662527,0.19526816631666766,0.015043449004412901,0.4517174454362899,0.3983724201817831,-4.1
mobley_5520946,277.09944630743496,-0.41875392332088296,-6.177034817916978,-6.59578874123786,110.18099999999997,1.9753000000000003,0.0,7,1,1,118.98400000000002,0,0.3649750197653262,0.8980598475335634,0.2995162563050151,0.8532436669277511,0.44923330989750954,-2.55
mobley_4609460,378.7360834065754,-3.330340134566719,-14.133454261611007,-17.463794396177725,166.176,1.5688999999999997,46.53,12,3,1,176.88000000000005,2,0.2981258953394076,0.5506804894535197,0.8816990638441599,0.9430197603617224,0.023331610779017575,-9.2
mobley_8057732,283.11828454683945,-1.3637736243492242,-7.847181456667183,-9.210955081016408,128.558,2.0456,20.23,8,1,1,126.73600000000003,0,0.3417885229104233,0.33940420766735546,0.6219046997625932,0.7837706400727643,0.4469510703249515,-6.62
mobley_1352110,493.5660145592025,-2.4612961789819794,-7.508146766189396,-9.969442945171377,203.35099999999997,3.3716000000000026,20.310000000000002,13,2,0,228.25600000000006,6,0.5848672497266977,0.08055295706090149,0.2010960958073843,0.0948668381141834,0.5513697672035488,-3.64
mobley_6115639,307.37480239533875,-7.519263298395851,-75.95476209948032,-83.47402539787618,140.075,1.0337,44.760000000000005,8,4,0,131.40000000000003,3,0.2579516516776874,0.9687474399780941,0.20460841862696488,0.22516040621479916,0.5472934648867135,-8.7
mobley_590519,325.6093323853487,-0.138493712731224,-5.094758127412732,-5.233251840143955,122.258,2.4076000000000004,0.0,6,2,0,128.88800000000003,3,0.6783869031875134,0.3869892815115573,0.015872490518432314,0.24558144052255892,0.7677600532609126,-1.64
mobley_1417007,433.98403921440183,-4.030463841406685,-13.365527711100448,-17.395991552507134,300.59399999999994,2.9135000000000018,37.38,16,3,0,254.48000000000005,1,0.579667352276338,0.9516518274349497,0.6768857894927851,0.7991900834003333,0.20271370119203036,-9.01
mobley_2972345,401.5000492553692,-0.36382744632754443,-5.955450314825715,-6.319277761153259,180.24999999999997,3.1816000000000013,0.0,14,0,0,201.53600000000006,0,0.8473827685502329,0.8922718925429709,0.27973966042797305,0.5203502368748715,0.0035432362093507086,-3.78
mobley_1800170,215.89757759693904,-0.31961817093764805,-3.9349921332884827,-4.254610304226131,62.137,0.9360999999999999,0.0,3,1,1,69.73600000000002,0,0.8869008259034996,0.16343774493047458,0.41464581491639085,0.09838403109687799,0.6023716030358633,-1.14
mobley_3968739,332.3923878979115,-2.1264400755319395,-9.544570545760962,-11.6710106212929,136.14999999999998,1.4732,26.3,10,2,0,172.27200000000005,1,0.5044517064303994,0.7552735202569363,0.834154270482756,0.503370218072967,0.8728504020373223,-3.92
mobley_778352,277.4750196736368,-0.11543575897637806,-0.7107969760276707,-0.8262327350040487,70.13499999999999,1.9725,0.0,5,0,0,96.38400000000003,0,0.22450800244561764,0.05922267656710545,0.67354681268503,0.4780405444993796,0.7569669576276397,1.31
mobley_9705941,268.2979616427315,-0.23401560724323361,-4.022844883833931,-4.256860491077164,98.17000000000002,2.05652,0.0,6,1,0,106.00800000000002,0,0.5808836398555058,0.43910731277762016,0.683971081588394,0.43779431675457425,0.12918378114798212,-1.38
mobley_1178614,281.7403991753434,-1.292980874034311,-7.200772537638443,-8.493753411672754,128.558,2.0456,20.23,8,1,1,126.66400000000003,0,0.2698205037431649,0.6110374947577842,0.169238449767398,0.18580502485316397,0.8723689684238468,-4.55
mobley_9510785,448.70223138377537,-0.32251665097074944,-3.726849222113133,-4.049365873083882,291.99199999999996,5.967200000000001,0.0,16,0,0,258.21600000000007,1,0.10034292787679167,0.5429498184759208,0.8444273272207455,0.3110265809466509,0.012328499774410528,-3.48
mobley_8809190,380.4791819775825,-0.2939010048485374,-2.9843186099466186,-3.278219614795156,134.22199999999998,3.0292000000000012,0.0,10,0,0,164.93600000000004,3,0.891386476729328,0.49693396272255774,0.9129595204192753,0.5781212058956183,0.32572088238674723,-0.4
mobley_667278,498.9491383661593,-0.21147079382848355,-3.1343393984501824,-3.345810192278666,395.3269999999999,7.9274,0.0,19,0,0,317.4800000000001,1,0.1293842887247043,0.9246036668048434,0.08524965608366597,0.9910343916069467,0.4109633499140153,-4.4
mobley_2371092,300.0824812947082,-1.6908864788847027,-8.016282439547275,-9.707168918431979,107.15599999999999,1.69844,12.89,8,1,0,128.35200000000003,0,0.43255655624742206,0.8275598108221621,0.8350836300340496,0.3832334392506188,0.07334030737400443,-5.22
mobley_7983227,285.03670880910994,-1.2287456683522526,-4.865350197933884,-6.094095866286136,88.14999999999999,1.0248,20.23,6,1,1,107.28800000000003,2,0.9330889707860388,0.470914737125138,0.40093002028401814,0.12615466001795295,0.9018090909698355,-4.42
