mobleyID,pol,psa,n_donors,nrotb,group_id,dG_exp,n_acceptors,logP
mobley_2725215,-32.74340330440902,136.09999999999997,0,8,5.0,-7.98,9,2.320500000000001
mobley_3047364,-35.27409613345823,62.73,2,5,5.0,-7.65,6,1.8455999999999997
mobley_2850833,-15.896880435873204,37.3,1,1,5.0,-4.68,2,1.2046999999999997
mobley_2607611,-8.656917736734364,26.3,0,5,3.0,-2.26,2,2.1298000000000004
mobley_4035953,-9.277125877828995,20.23,1,0,5.0,-5.9,1,1.70062
mobley_468867,-2.772753556431777,0.0,0,0,8.0,-2.55,0,5.2415
mobley_3370989,-3.688663500957797,0.0,0,0,4.0,-0.11,0,1.2714
mobley_1755375,-8.621063657445228,20.23,1,0,5.0,-5.26,1,2.0090399999999997
mobley_7378987,-28.218789464656215,61.82,0,0,8.0,-12.64,6,-1.0293
mobley_5616693,-6.648934490731593,17.07,0,1,8.0,-2.53,1,2.6477000000000013
mobley_5346580,-7.497342648722885,17.07,0,0,1.0,-3.11,1,1.6215
mobley_2659552,-14.202085699333646,20.31,0,1,5.0,-9.76,1,1.69682
mobley_2099370,-28.87874486389026,54.370000000000005,1,4,5.0,-10.78,2,3.105700000000001
mobley_3274817,-11.239284364343003,118.95,1,4,5.0,-6.23,7,2.509700000000002
mobley_4463913,-18.066482013823617,52.6,0,2,8.0,-4.97,4,0.4586
mobley_646007,-7.30997100730264,12.03,1,0,8.0,-5.48,1,0.3697999999999999
mobley_6935906,-10.137853806930238,26.3,0,5,8.0,-2.49,2,3.2406000000000024
mobley_3398536,-4.402484779045365,0.0,0,0,5.0,-1.74,0,2.291200000000001
mobley_7176248,-13.122290473886878,101.96,0,7,5.0,-3.25,7,3.935800000000003
mobley_2068538,-0.0796758930967073,0.0,0,0,4.0,2.0,0,1.4163
mobley_7017274,-7.648097031777127,0.0,0,0,5.0,-3.88,0,3.993000000000002
mobley_900088,-1.688166263124049,0.0,0,1,8.0,0.4,0,2.1386000000000003
mobley_1722522,-8.917228503812193,26.3,0,3,3.0,-2.49,2,1.3496
mobley_2005792,-6.437510554171998,0.0,0,1,5.0,-2.7,0,3.353600000000002
mobley_8311303,-3.9029670877912297,0.0,0,1,5.0,-4.38,0,7.274
mobley_4043987,-0.0777370899791503,0.0,0,3,4.0,2.93,0,2.832600000000001
mobley_7758918,-15.231302394901723,37.3,1,1,3.0,-6.46,1,0.481
mobley_5816127,-11.800041923501908,29.46,1,2,8.0,-6.619999999999999,2,-0.3748999999999999
mobley_3762186,-3.589058666725947,0.0,0,0,4.0,-1.31,0,1.4215
mobley_4395315,-8.704955224478654,20.23,1,0,5.0,-6.79,1,2.3540200000000016
mobley_1977493,-1.2189140855269849,0.0,0,1,4.0,-0.33,0,1.6352
mobley_3359593,-9.523684013543518,29.46,1,3,5.0,-5.26,2,2.3533000000000004
mobley_2996632,-3.9443462013098856,0.0,0,0,4.0,-1.08,0,1.9864
mobley_9185328,-6.699859590254599,26.02,1,1,8.0,-4.39,1,0.3551000000000001
mobley_8320545,-4.420617269996785,49.36,0,1,7.0,-3.71,3,0.3038999999999999
mobley_299266,-0.9028063228068104,0.0,0,0,2.0,1.16,0,1.5824
mobley_5123639,-6.071585789569611,20.23,1,2,0.0,-3.73,1,1.4133
mobley_7768165,-2.77804278256967,0.0,0,1,4.0,-1.95,0,1.6201
mobley_525934,-4.743117336441861,0.0,1,0,8.0,-1.2,1,0.546
mobley_3982371,-9.794141307952168,26.3,0,0,3.0,-3.13,2,0.1793
mobley_5973402,-6.452276509386621,20.23,1,2,0.0,-4.42,1,1.0248
mobley_8427539,-14.549718987509571,43.09,1,1,7.0,-9.4,1,-0.1182999999999999
mobley_2689721,-0.1084481962122091,0.0,0,0,6.0,1.23,0,2.3406
mobley_8208692,-2.5814959539959386,0.0,0,1,5.0,-4.61,0,8.580799999999998
mobley_4561957,-0.0795166564672336,0.0,0,1,4.0,2.34,0,2.2984
mobley_1929982,-9.616023647745005,0.0,0,0,8.0,-0.7,0,0.1128
mobley_9617923,-7.751928394542264,17.07,0,7,1.0,-2.34,1,3.3260000000000023
mobley_2782339,-20.85108061665553,46.17,1,0,5.0,-9.61,2,0.5702
mobley_8883511,-10.098661878194404,17.07,0,1,5.0,-3.93,1,1.80752
mobley_588781,-3.262839808432335,0.0,0,5,5.0,-0.04,0,3.809400000000003
mobley_1838110,-10.04987753849069,0.0,0,1,4.0,1.77,0,2.9189
mobley_9942801,-3.072734079897192,0.0,0,1,5.0,-0.95,0,2.5574200000000005
mobley_49274,-1.8787555336013289,0.0,0,3,8.0,0.6,0,2.1999000000000004
mobley_1963873,-14.004126907984546,29.1,1,0,8.0,-10.0,1,-0.2477
mobley_1075836,-9.148830529565064,26.3,0,1,3.0,-2.93,2,0.5694
mobley_9626434,-11.57509968700424,29.46,1,3,8.0,-6.69,2,0.0152
mobley_1615431,-3.1134905604036556,9.23,0,2,8.0,-0.53,1,1.8198
mobley_5157661,-0.0841614829127837,0.0,0,0,4.0,2.3,0,1.6623
mobley_4934872,-12.06402284145684,27.69,0,6,5.0,-5.23,3,2.4220000000000006
mobley_9100956,-0.1019880751307524,0.0,0,0,6.0,1.7,0,2.5866000000000007
mobley_6861308,-17.956534696656664,32.34,1,1,5.0,-9.13,1,1.7801
mobley_1278715,-3.623962201120428,0.0,0,0,4.0,-0.64,0,3.7268
mobley_511661,-1.9393373147274795,0.0,0,1,8.0,0.56,0,1.3584
mobley_7360181,-13.500147628631886,27.69,0,3,8.0,-0.8,3,1.1417
mobley_8337977,-7.797306497308826,17.07,0,2,1.0,-3.05,1,1.6215
mobley_9112978,-0.8161643406746155,0.0,0,1,2.0,1.31,0,1.9725
mobley_4188615,-14.302330697487804,20.31,0,1,5.0,-9.29,1,1.3884
mobley_1743409,-17.124308175939348,52.60000000000001,0,5,8.0,-5.71,4,0.8927999999999999
mobley_5326154,-9.36650867862436,3.24,0,1,5.0,-3.45,1,1.7526
mobley_9557440,-27.02127896964814,65.72,2,0,8.0,-17.74,2,-0.2834
mobley_5072416,-12.911268690657115,35.25,1,1,5.0,-6.12,2,1.2774
mobley_2802855,-1.3548323261891153,0.0,0,2,4.0,-0.4,0,2.1814
mobley_5445548,-3.2236449661481816,0.0,0,1,5.0,-0.3,0,2.8100000000000014
mobley_1735893,-14.748737041651651,37.3,1,4,3.0,-6.21,1,1.6513
mobley_6198745,-26.59826006586049,78.9,0,5,8.0,-8.84,6,0.0442999999999997
mobley_2929847,-14.677802296639529,37.3,1,2,3.0,-6.09,1,1.1171
mobley_7676709,-7.723708056082224,17.07,0,1,8.0,-4.51,1,2.567800000000001
mobley_6303022,-10.065916900976353,12.89,0,1,5.0,-4.73,1,1.644
mobley_8882696,-4.349065217382409,9.23,0,0,8.0,-3.47,1,0.7968
mobley_2771569,-11.359075406412996,15.27,1,0,8.0,-7.77,2,-0.4785999999999999
mobley_7912193,-16.490162570389565,46.53,1,4,5.0,-8.72,3,2.3491000000000004
mobley_3589456,-10.70324776171205,27.69,0,4,8.0,-4.59,3,0.8182
mobley_7497999,-10.827161198381091,17.07,0,1,5.0,-4.58,1,1.8892
mobley_8311321,-8.688889240815223,0.0,0,0,4.0,-0.5,0,1.4478
mobley_2402487,-18.4822976493235,52.60000000000001,0,4,8.0,-6.0,4,0.5027
mobley_6456034,-8.16884686930678,26.3,0,3,3.0,-1.69,2,1.8416
mobley_7010316,-6.223805676266194,20.23,1,0,6.0,-5.46,1,1.3114
mobley_5094777,-3.5027799371373827,0.0,0,0,5.0,-1.46,0,2.1753
mobley_1903702,-5.964793842484664,20.23,1,1,0.0,-4.62,1,0.7771999999999999
mobley_2295058,-17.621222539693786,46.53,1,1,5.0,-9.51,3,1.1788
mobley_6359135,-2.67036084319877,0.0,0,0,4.0,0.08,0,2.5529
mobley_6688723,-12.351044885092357,38.69,1,2,5.0,-6.44,3,2.7162000000000006
mobley_6091882,-1.1379680622680426,0.0,0,0,2.0,1.28,0,0.8022
mobley_4694328,-7.669549361587464,17.07,0,6,1.0,-2.29,1,2.5458000000000007
mobley_4059279,-9.665521396047232,6.48,0,0,8.0,-7.58,2,-0.1364
mobley_2501588,-13.04284757943286,101.96,0,7,5.0,-2.45,7,3.935800000000003
mobley_9121449,-2.0287387914627257,0.0,0,0,8.0,-0.16,0,1.0295999999999998
mobley_8436428,-0.0853083650471973,0.0,0,2,4.0,2.83,0,2.6885000000000012
mobley_4364398,-4.610678191139028,0.0,0,0,4.0,-0.89,0,1.0512
mobley_3515580,-10.508989356235526,29.46,1,1,5.0,-5.94,2,1.4008
mobley_3709920,-0.7127376231437819,0.0,0,6,2.0,2.06,0,3.5329000000000024
mobley_4845722,-0.3604080033878298,0.0,0,0,5.0,-2.33,0,5.606999999999999
mobley_9974966,-2.9362908353780997,0.0,0,2,8.0,-1.21,1,2.5364000000000004
mobley_1708457,-31.1133491629615,34.14,0,0,8.0,-10.08,2,-0.3391999999999999
mobley_1502181,-7.694093704692234,17.07,0,6,1.0,-2.49,1,2.935900000000001
mobley_8765203,-1.8172216784157016,0.0,0,1,8.0,0.68,0,1.7485
mobley_819018,-7.940498293884287,20.23,1,4,8.0,-4.45,1,2.671400000000001
mobley_9281946,-58.98484229563869,77.05,0,7,5.0,-6.74,7,3.164900000000002
mobley_8191186,-8.70500475283306,0.0,0,0,4.0,0.06,0,1.7875
mobley_6055410,-23.53740538165878,57.53,2,2,5.0,-9.4,2,3.035600000000001
mobley_9671033,-4.138596755075512,49.36,0,2,7.0,-3.34,3,0.6940000000000001
mobley_2390199,-7.029008350724213,17.07,0,4,1.0,-2.92,1,2.1557000000000004
mobley_1896013,-23.171789558879095,90.15,4,0,8.0,-20.52,5,-2.5823
mobley_8127829,-3.386676914544353,0.0,0,1,5.0,-0.79,0,2.249000000000001
mobley_210639,-2.961280050771624,0.0,0,0,4.0,-0.46,0,1.8298
mobley_5079234,-6.4383272213228775,20.23,1,5,0.0,-4.21,1,1.9491
mobley_2609604,-0.0679354832909205,0.0,0,2,4.0,2.56,0,2.832600000000001
mobley_5026370,-13.90612113769155,36.68,0,0,5.0,-6.02,2,0.95328
mobley_8785107,-3.8410389899107287,9.23,0,0,8.0,-2.92,1,1.5738
mobley_6571751,-0.8290377492370552,0.0,0,0,2.0,0.67,0,2.5067000000000004
mobley_9055303,-0.0491476598546656,0.0,0,0,4.0,2.0,0,0.6361
mobley_7814642,-3.049296394243161,0.0,0,0,5.0,-1.12,0,3.6468000000000007
mobley_1827204,-7.724614692286885,17.07,0,4,1.0,-2.81,1,1.7656
mobley_5110043,-5.200430824119755,0.0,0,0,5.0,-2.63,0,3.456640000000002
mobley_6060301,-6.641657619279299,26.02,1,4,8.0,-3.95,1,1.5254
mobley_5499659,-13.5506836679666,17.82,0,0,8.0,-8.41,2,0.4200999999999999
mobley_3727287,-15.087440772528874,34.14,0,0,8.0,-6.5,2,0.2505999999999999
mobley_337666,-27.427407561981298,65.72,2,0,8.0,-16.92,2,-0.7977000000000001
mobley_5977084,-9.90055836450427,12.89,0,0,5.0,-4.77,1,1.39002
mobley_7039935,-11.061292167530944,20.23,1,0,5.0,-7.67,1,2.545400000000001
mobley_5310099,-0.7985909530834646,0.0,0,3,2.0,1.58,0,2.3626000000000005
mobley_3843583,-12.644628310657176,26.02,1,0,5.0,-7.28,1,2.4219999999999993
mobley_7261305,-17.718040159665073,52.04,2,0,8.0,-9.3,2,-1.1812
mobley_5600967,-16.837747546297116,29.540000000000003,0,2,5.0,-11.01,2,1.397
mobley_676247,-11.708844334850175,0.0,0,0,4.0,3.12,0,1.4756999999999998
mobley_5917842,-10.18734299819624,29.46,1,1,5.0,-5.8,2,1.70922
mobley_8827942,-6.521753709221599,18.46,0,0,5.0,-4.05,2,5.5448
mobley_9201263,-30.141078530582135,43.370000000000005,0,1,8.0,-4.87,3,-0.4075999999999999
mobley_2183616,-3.024787083028709,0.0,0,2,5.0,-0.45,0,3.2001000000000017
mobley_4759887,-3.297167918921915,0.0,0,5,4.0,0.27,0,3.3918000000000026
mobley_6981465,-9.179234405488517,26.3,0,1,3.0,-2.64,2,0.9579
mobley_1952272,-4.961702612721396,49.36,0,0,7.0,-4.02,3,-0.0862
mobley_3425174,-5.136170411626508,0.0,0,0,4.0,-0.77,0,1.1522
mobley_6334915,-78.38094430808934,55.760000000000005,1,3,8.0,-12.74,4,2.1609
mobley_5665561,-5.188653110180895,0.0,0,0,5.0,-2.47,0,3.456640000000002
mobley_6430250,-3.3053692555270504,0.0,0,2,5.0,-0.53,0,2.639100000000001
mobley_6804509,-2.419854619995162,0.0,0,0,5.0,-1.34,0,4.3002
mobley_8668219,-0.0830118059932922,0.0,0,2,4.0,2.52,0,2.6885000000000012
mobley_1328936,-13.519725437811015,75.66,0,2,5.0,-6.88,5,1.2752
mobley_6082662,-15.110577969506146,75.38,1,1,5.0,-9.82,4,1.0708
mobley_2493732,-1.9863970222391905,0.0,0,0,2.0,0.25,0,1.9352
mobley_8705848,-3.9120807290157247,12.03,1,2,8.0,-3.22,1,1.3927999999999998
mobley_1733799,-10.08263813096318,20.23,1,0,5.0,-5.85,1,2.1547000000000005
mobley_3269565,-3.725174250268982,9.23,0,1,8.0,-2.01,1,1.0412
mobley_2661134,-13.57214638377176,44.02,1,0,5.0,-9.65,2,1.2638799999999997
mobley_9733743,-6.627339359106758,26.02,1,2,8.0,-4.24,1,0.7452000000000001
mobley_7829570,-13.352049038653275,101.96,0,7,5.0,-3.51,7,3.935800000000003
mobley_1922649,-47.17984169446101,77.05,0,5,5.0,-7.19,7,2.3847000000000005
mobley_1760914,-3.1594314350069603,0.0,0,0,5.0,-1.14,0,2.6484200000000007
mobley_8723116,-10.833202388679748,26.02,1,0,5.0,-5.9,1,1.9222
mobley_1017962,-9.02583843760972,26.3,0,4,3.0,-2.49,2,1.7397
mobley_9073553,-2.74377460425889,0.0,0,0,8.0,-1.61,1,0.9792
mobley_2354112,-9.01535049106137,20.23,1,1,5.0,-6.25,1,1.9545999999999997
mobley_1036761,-5.506729719713302,26.02,1,0,8.0,-4.59,1,1.2778
mobley_9029594,-1.981166684487816,0.0,0,0,4.0,-0.22,0,0.5857
mobley_9197172,-0.77456652574134,0.0,0,5,2.0,1.92,0,3.142800000000002
mobley_7774695,-11.149233982175186,12.03,1,1,5.0,-4.69,1,1.7283
mobley_6239320,-35.543973625989565,98.57999999999998,3,0,8.0,-18.06,3,-2.2485000000000004
mobley_7393673,-14.141969079217509,35.53,0,2,5.0,-5.33,3,1.4818
mobley_8558116,-8.281032770235443,12.47,0,0,8.0,-6.32,2,-0.0516
mobley_2577969,-8.567882500392674,0.0,0,0,5.0,-4.52,0,4.584000000000002
mobley_3999471,-2.763717941498104,0.0,0,0,4.0,-0.84,0,1.81
mobley_8573194,-7.739591954499128,17.07,0,2,1.0,-3.18,1,0.9854
mobley_9139060,-0.0814732355120982,0.0,0,0,6.0,2.11,0,2.832600000000001
mobley_52782,-10.923694411390336,117.18,0,5,8.0,-5.73,8,-0.5551999999999999
mobley_1723043,-20.00015830089879,0.0,0,0,8.0,3.43,0,2.5412
mobley_1881249,-7.801736637185693,17.07,0,2,1.0,-3.52,1,1.3755
mobley_1855337,-2.2873511915816835,0.0,0,0,5.0,-1.62,0,4.3002
mobley_5200358,-18.680537170573015,50.69,1,3,8.0,-9.84,4,1.4698
mobley_3969312,-10.926780926318411,17.07,0,1,5.0,-4.02,1,1.4991
mobley_8772587,-3.3474991394670894,0.0,0,2,4.0,-0.25,0,2.2215
mobley_8260524,-2.2532862827807416,0.0,0,0,8.0,-0.48,0,0.6395
mobley_5449201,-0.0748419906912142,0.0,0,2,4.0,2.3,0,2.1965000000000003
mobley_36119,-6.560373322644208,20.23,1,6,0.0,-4.09,1,2.3392000000000013
mobley_6195751,-18.08924626976104,55.760000000000005,1,3,5.0,-8.68,4,2.528700000000001
mobley_6257907,-10.661662853572546,26.02,1,0,5.0,-5.82,1,1.9222
mobley_5760563,-29.78346095233274,52.60000000000001,0,2,8.0,-5.1,4,-0.476
mobley_1527293,-21.411288710783193,37.3,1,3,5.0,-8.42,1,3.6808000000000023
mobley_2316618,-26.149866993314564,66.4,2,3,5.0,-14.21,4,1.8661999999999996
mobley_1328465,-4.708223898853568,0.0,0,1,4.0,-1.99,0,2.0289
mobley_8449031,-2.91016877345126,3.24,0,3,8.0,-3.22,1,1.3481
mobley_6232400,-17.06526831817958,29.96,0,1,5.0,-7.1,2,0.8940999999999999
mobley_6250025,-3.3528932938088416,0.0,0,4,4.0,0.08,0,3.001700000000002
mobley_7047032,-0.2738950321676767,0.0,0,0,4.0,1.09,0,2.0237
mobley_3201701,-32.60684016166569,58.56000000000001,0,2,5.0,-9.41,5,1.2198399999999998
mobley_7708038,-1.4183176394688306,0.0,0,1,4.0,-0.56,0,1.7913
mobley_6497672,-9.270816971525004,17.07,0,1,8.0,-4.22,1,0.7614000000000001
mobley_7239499,-8.492722303111677,18.46,0,0,5.0,-3.52,2,4.238000000000001
mobley_9414831,-5.533555804835199,0.0,0,0,5.0,-2.44,0,3.148220000000001
mobley_352111,-18.931377104010963,52.6,0,3,8.0,-6.34,4,0.1126
mobley_6266306,-8.62325493794933,12.03,1,0,8.0,-5.56,1,-0.0203
mobley_5371840,-8.22728924761152,18.46,0,0,5.0,-3.1,2,4.238000000000001
mobley_4553008,-3.446264868435142,0.0,0,0,5.0,-1.01,0,2.9934000000000003
mobley_3573480,-7.782938310110214,17.07,0,4,1.0,-3.04,1,2.1557000000000004
mobley_3318135,-6.960623293707286,17.07,0,6,1.0,-2.64,1,2.935900000000001
mobley_8052240,-22.358189001503217,60.16,1,0,5.0,-9.44,3,2.0441999999999996
mobley_8916409,-37.317250581086896,71.06000000000002,0,9,8.0,-8.15,8,2.1218000000000004
mobley_951560,-13.052381514949117,24.06,2,0,8.0,-7.4,2,-0.8208
mobley_296847,-10.59562906838878,12.89,0,0,5.0,-4.69,1,1.0816
mobley_4039055,-27.470463264751007,65.72,2,0,8.0,-18.17,2,-0.1743000000000001
mobley_8885088,-1.1863710036647657,0.0,0,0,2.0,0.56,0,1.7265
mobley_4506634,-9.234126201021644,0.0,0,0,4.0,-0.11,0,2.5084999999999997
mobley_2078467,-18.737860452080117,37.3,1,4,5.0,-7.0,1,3.073200000000001
mobley_718988,-6.521140735902584,26.02,1,5,8.0,-3.79,1,1.9155
mobley_3802803,-4.815373545799687,58.59,0,6,8.0,-1.66,4,1.7959
mobley_1449384,-2.9186681972859834,0.0,0,1,5.0,-0.68,0,3.118420000000002
mobley_7542832,-3.3008769564945837,9.23,0,4,8.0,-1.16,1,1.823
mobley_1987439,-3.000030977842432,0.0,0,0,5.0,-0.9,0,2.611860000000001
mobley_7943327,-8.751884380656316,26.3,0,2,3.0,-2.68,2,0.9595
mobley_7463799,-9.850504698132283,20.23,1,3,5.0,-6.92,1,1.6115000000000002
mobley_5076071,-21.170397096247097,127.98,1,5,5.0,-5.66,8,2.737800000000001
mobley_4043951,-0.8079828363148678,0.0,0,2,2.0,1.68,0,1.9725
mobley_4149784,-7.42584456021543,18.46,0,0,5.0,-3.67,2,4.891400000000001
mobley_1650157,-6.054118282180035,20.23,1,0,0.0,-4.47,1,0.7771999999999999
mobley_2960202,-3.6335797599170623,18.46,0,0,5.0,-3.71,2,7.504999999999999
mobley_7142697,-6.4837099120899975,26.02,1,3,8.0,-4.09,1,1.1353
mobley_1244778,-6.17659902146586,20.23,1,0,6.0,-5.48,1,1.7015
mobley_9740891,-7.385844077204844,23.79,0,0,5.0,-4.71,1,2.8650800000000007
mobley_3323117,-24.655583436463125,34.14,0,0,8.0,-8.61,2,0.195
mobley_2410897,-6.802747266822761,26.02,1,0,8.0,-4.5,1,-0.0349999999999998
mobley_1857976,-3.529557756057079,0.0,0,1,4.0,-1.79,0,1.464
mobley_5263791,-5.261929123670072,0.0,0,1,5.0,-2.4,0,3.4022000000000023
mobley_9007496,-18.12737331089894,38.33,1,1,5.0,-9.45,2,2.5580000000000007
mobley_1893937,-1.1160955756215407,0.0,0,4,4.0,0.0,0,2.805500000000001
mobley_252413,-0.0772810325382986,0.0,0,1,4.0,2.88,0,2.832600000000001
mobley_7298388,-6.346267967776784,49.36,0,1,5.0,-3.45,3,1.7970199999999998
mobley_6743808,-8.941236313427266,20.23,1,0,5.0,-6.5,1,2.00904
mobley_2972906,-4.868373928054198,0.0,0,0,8.0,-1.4,1,1.7480999999999998
mobley_8514745,-8.906663721721788,26.3,0,4,3.0,-2.51,2,1.7397
mobley_1873346,-3.6227993960598583,0.0,0,0,5.0,-0.9,0,1.99502
mobley_1563176,-4.013944346549983,0.0,1,2,8.0,-0.99,1,1.7163
mobley_2043882,-7.1862792015477055,17.07,0,1,8.0,-3.9,1,2.1557000000000004
mobley_5935995,-0.0753578218796702,0.0,0,0,4.0,2.51,0,2.442500000000001
mobley_5456566,-0.6365708310879004,0.0,0,1,5.0,-2.98,0,9.8876
mobley_5518547,-10.643244869607896,26.02,1,0,5.0,-5.57,1,1.5772199999999998
mobley_1520842,-10.246878898144862,12.89,0,0,5.0,-4.93,1,1.39002
mobley_1821184,-12.40316356302017,15.79,1,0,5.0,-5.88,0,2.4763200000000003
mobley_2844990,-5.67510106835554,18.46,0,0,5.0,-3.84,2,6.1982
mobley_637522,-7.608473141611662,0.0,0,0,5.0,-3.95,0,3.993000000000002
mobley_4483973,-3.1790234135373554,0.0,0,0,5.0,-0.8,0,1.8257
mobley_9114381,-15.48066005884682,50.09,0,1,8.0,-6.72,3,0.0730799999999999
mobley_859464,-9.053543686977996,26.3,0,2,3.0,-2.36,2,1.2055
mobley_2126135,-8.99057629860332,20.23,1,1,5.0,-5.66,1,1.9545999999999997
mobley_9897248,-7.846203099510852,20.23,1,4,8.0,-4.78,1,2.671400000000001
mobley_5627459,-7.377202299749547,17.07,0,1,1.0,-2.86,1,0.8412999999999999
mobley_5282042,-10.952633538134442,3.24,0,3,5.0,-7.43,1,4.168600000000003
mobley_6988468,-9.57325366367096,12.89,0,1,5.0,-4.33,1,1.644
mobley_3546460,-6.53123051375484,20.23,1,4,0.0,-4.4,1,1.559
mobley_6929123,-10.859988072442617,26.3,0,1,8.0,-4.0,2,0.3981999999999999
mobley_9407874,-7.831966934533668,17.07,0,5,1.0,-2.88,1,2.5458000000000007
mobley_8823527,-4.1925760601065445,0.0,0,1,5.0,-3.61,0,6.6206000000000005
mobley_5952846,-0.3461696070604519,0.0,0,0,2.0,0.1,0,3.0682
mobley_5708811,-17.12542782328961,46.53,1,2,5.0,-9.86,2,2.7002000000000006
mobley_7988076,-17.28431398864972,37.3,1,1,5.0,-8.83,2,1.2046999999999997
mobley_3105103,-20.79607054110329,54.86,1,0,8.0,-11.14,3,1.2534199999999995
mobley_1144156,-3.6531191545218977,9.23,0,2,8.0,-1.59,1,1.0428000000000002
mobley_3663158,-11.586575294230594,20.23,1,0,5.0,-8.11,1,2.545400000000001
mobley_3053621,-3.9544969870433406,0.0,0,0,5.0,-0.9,0,1.6866
mobley_8207196,-36.089910717396414,62.73,2,4,5.0,-10.22,5,1.3885999999999998
mobley_2693089,-13.39916164745525,25.78,0,2,5.0,-5.04,2,1.6751
mobley_186894,-4.031958640661122,0.0,1,1,8.0,-1.1,1,1.3262
mobley_4494568,-3.73388691030408,0.0,0,0,5.0,-1.39,0,2.7575200000000013
mobley_3395921,-3.769117684055286,9.23,0,0,8.0,-3.12,1,1.1869
mobley_4690963,-8.24237224763028,18.46,0,5,8.0,-3.54,2,1.0594
mobley_3183805,-3.070043140042653,0.0,0,0,5.0,-0.86,0,2.611860000000001
mobley_7417968,-13.101858486560165,35.53,0,4,8.0,-5.31,3,0.586
mobley_8492526,-7.622629138733081,17.07,0,3,1.0,-3.03,1,1.3755
mobley_2792521,-9.05635158918495,17.07,0,3,8.0,-3.68,1,1.5416
mobley_7326706,-56.69178851008487,40.58,0,6,5.0,-5.04,5,4.718100000000002
mobley_1034539,-3.746596050080025,0.0,0,1,5.0,-3.04,0,7.274
mobley_1944394,-12.551994418537952,12.47,0,6,5.0,-9.34,2,3.3542000000000023
mobley_2197088,-0.0570814384042078,0.0,0,7,4.0,3.16,0,4.147000000000004
mobley_3715043,-5.172105474224794,0.0,0,0,5.0,-2.82,0,3.456640000000002
mobley_5390332,-9.023565123520198,26.3,0,2,3.0,-2.83,2,0.9595
mobley_820789,-16.00445617346129,37.3,1,2,3.0,-6.35,1,0.8711
mobley_628951,-4.582315669754695,0.0,0,1,5.0,-2.28,0,5.967200000000001
mobley_2518989,-54.484904211273125,55.84,0,8,5.0,-5.74,6,3.878200000000003
mobley_129464,-3.238861041765587,9.23,0,6,8.0,-0.83,1,2.603200000000001
mobley_8467917,-0.6650083036774916,0.0,0,3,2.0,1.68,0,2.752700000000001
mobley_6727159,-13.027530521616306,78.82000000000001,1,3,8.0,-8.18,5,-0.7921
mobley_4964807,-13.851034084185162,75.66,0,3,8.0,-5.99,5,-0.1954
mobley_7913234,-8.098767066144328,29.46,1,5,8.0,-5.73,2,1.1839
mobley_2487143,-7.84027267306587,17.07,0,3,1.0,-3.28,1,1.7656
mobley_7690440,-3.9927467958002065,0.0,0,1,8.0,-1.83,2,1.6274
mobley_8789864,-15.560792831715412,51.48,0,4,8.0,-6.4,4,0.4930799999999999
mobley_2727678,-28.18044088791836,65.72,2,0,8.0,-18.72,2,-0.3322
mobley_6201330,-16.473329450447707,46.53,1,3,5.0,-9.37,3,1.959
mobley_3151666,-6.572226409548683,20.23,1,8,0.0,-3.64,1,3.119400000000002
mobley_8685905,-11.607738158978975,0.0,0,0,4.0,0.5,0,2.2392000000000003
mobley_9209581,-6.925433209012768,3.24,0,0,8.0,-3.2,1,0.1777999999999999
mobley_1875719,-7.366493815212294,17.07,0,2,1.0,-3.41,1,1.3755
mobley_967099,-4.122922973907544,49.36,0,1,8.0,-3.13,3,0.6924
mobley_766666,-2.0475011704644057,0.0,0,0,2.0,-0.44,0,2.5017000000000005
mobley_1363784,-9.23704991389936,12.89,0,0,5.0,-4.84,1,1.69844
mobley_2923700,-9.308555867240456,20.23,1,1,5.0,-6.13,1,1.9545999999999997
mobley_4792268,-15.510681100272327,37.3,1,3,3.0,-6.16,1,1.2612
mobley_6843802,-12.186421298260507,9.23,0,3,5.0,-1.29,1,2.6261
mobley_4465023,-3.5413052278255424,0.0,0,0,2.0,-1.17,0,1.9352
mobley_2636578,-9.614025144397232,117.18,0,6,8.0,-4.8,8,-0.1651
mobley_6632459,-7.885768213390764,17.07,0,1,1.0,-3.43,1,0.5952999999999999
mobley_9821936,-1.5650161424477336,18.46,0,0,5.0,-4.53,2,8.811800000000002
mobley_5467162,-8.997175717298704,20.23,1,0,5.0,-5.91,1,2.6897000000000015
mobley_7106722,-0.0751300258476008,0.0,0,2,4.0,2.51,0,2.442500000000001
mobley_2023925,-18.29793817321651,9.23,0,2,8.0,0.1,1,2.3528
mobley_9565165,-6.835851850836146,0.0,0,0,5.0,-3.35,0,3.257800000000002
mobley_2845466,-5.741191271327937,18.46,0,0,5.0,-3.37,2,6.1982
mobley_7200804,-7.927030565359582,20.23,1,0,5.0,-5.29,1,1.5312999999999997
mobley_1046331,-12.99168003334431,26.3,0,2,5.0,-3.82,2,1.2217999999999996
mobley_1636752,-7.30240791657644,20.23,1,0,0.0,-5.1,1,-0.3915
